key,name,gender,birthdate,deathdate
Q12625854,황세옥,f,19740112,
Q12625857,황순희,f,19190503,20200117
Q12625935,황태성,,19060427,19631214
Q12625939,황학원,m,,
Q12626021,효령태자,m,11490101,
Q12626031,효성태자,m,,
Q12626039,효은태자,m,,
Q12626049,효회공주,f,11830101,11990101
Q12626204,흥방궁주,f,,
Q12626230,흥화궁군,m,09500101,
Q1263430,Kwan Gaya,m,19660101,
Q1263732,김경률 (당구 선수),m,19800223,20150222
Q1268022,이미경,f,19750526,
Q1268070,황철수,m,19530415,
Q1270504,장천웅,m,19750424,
Q1273137,김혜경,f,19850130,
Q1276156,구본무,m,19470210,20180520
Q1279425,이현진,f,19870521,
Q1279627,김태정,m,19570605,20110827
Q1280778,김한솔,m,19950616,
Q1282336,강진혁,m,19850101,
Q128284,김태호,m,19620821,
Q12834850,인교진,m,19800829,
Q128442,리명준,m,19900816,
Q128454,순정효황후,f,18940820,19660203
Q12857959,Choe Mi-gyong,f,19910117,
Q1287267,Paul Choi Duk-ki,m,19480115,
Q128805,유오성,m,19680911,
Q1290107,쇼모지 요제프,m,19680523,
Q1290861,이은우,f,19830525,
Q129146,성훈,m,19830214,
Q129471,김무영,m,19861215,
Q129484,김동준,m,19920211,
Q12962151,Q12962151,f,,
Q129652,서준영,m,19870424,
Q12966411,김은서,f,19980829,
Q12966451,김진근,m,19710120,
Q12966460,김주일,f,19760127,
Q12968884,온조,f,19820525,
Q12970204,김량하,m,19870904,
Q130314,최명호,m,19880703,
Q1304290,김승일,m,19450902,
Q130884,황광희,m,19880825,
Q130894,조인성,m,19810728,
Q1309160,Eun Yee You,f,20000101,
Q130947,이준기,m,19820417,
Q1311372,임경진,f,19780423,
Q1312239,이반 부코비치,m,19870209,
Q1316430,이기헌,m,19471231,
Q1317004,서석규,m,19830119,
Q1321996,계순희,f,19790802,
Q13221212,장정남,m,19010101,
Q132356,박광태,m,19430602,
Q1323707,Yang Kyung-il,m,19700326,
Q1333336,So Kwang-chol,m,19870123,
Q1334351,스테판 니콜리치,m,19900416,
Q1335581,권은주,f,19771023,
Q133667,손기정,m,19140829,20021115
Q1338038,강봉칠,m,19431107,
Q1338055,림중선,m,19430716,
Q1338274,오윤경,m,19410806,
Q1338289,한봉진,m,19450902,
Q13423737,신상훈,m,19930801,
Q13432221,백옥자,f,19510101,
Q134457,최동원,m,19580524,20110914
Q13451177,김성혜,f,20000101,
Q134575,민호,m,19911209,
Q13482021,이효정,m,19610107,
Q1353027,리성철,m,19860405,
Q13550500,Ri Pong-il,m,19880929,
Q1355569,전준범,m,19860929,
Q13580246,박수진,f,19851127,
Q1363428,조셉 칸,m,19721012,
Q136386,이봉창,m,19000810,19321010
Q1363894,이호왕,m,19281026,
Q13646009,이은주,f,19810309,
Q13707122,로정숙,f,,
Q13707218,두정실,f,19780101,
Q13707494,김윤미,f,19810428,
Q13761753,김혜영,f,,
Q13761788,차경미,f,,
Q13761818,오영숙,f,,
Q1376674,Yeondoo Jung,m,19690101,
Q138048,박근혜,f,19520202,
Q13809911,리미숙,f,,
Q138851,한수안,m,19260618,19980104
Q1389923,이경우,m,19890109,
Q1392184,강기갑,m,19530607,
Q1392389,나유창,m,19690202,
Q1392973,정기영,m,19591123,
Q1396610,하시다 스가코,f,19250510,
Q140099,은정,f,19881212,
Q140135,김영하,m,19681111,
Q1403834,박세직,m,19330918,20090727
Q14135,리광천,m,19850904,
Q1423105,이은정,f,19810421,
Q14342,이명박,m,19411219,
Q14345,노무현,m,19460901,20090523
Q14356,박정희,m,19170614,19791026
Q143564,이정식,m,19850517,
Q14362,전두환,m,19310118,
Q1437092,유건형,m,19790214,
Q1437672,스테파니,f,19871016,
Q1438699,예브게니 쿠즈네초프,m,19610830,
Q1441806,안명옥 (1945년),m,19451207,
Q1441819,유수일,m,19450323,
Q14425626,박용식,m,19461226,20130802
Q1442957,정효정,f,19840126,
Q14483063,이응경,f,19660203,
Q1448661,Kim Myong-chol,m,19850111,
Q14552393,김혜경,f,19930309,
Q14566767,안혜왕후,f,,12320101
Q1457007,유영훈,m,19720227,
Q14623809,김혜순,f,19550101,
Q1463659,Park Yun-bae,m,19790923,
Q146804,Phillip Buck,m,19410106,
Q14723581,박세영,m,19930726,
Q14756847,Sol Ky-Ong,f,19900608,
Q1478446,김사랑,m,19890822,
Q1483401,리혁철,m,19851014,
Q14850145,박세웅 (1995년),m,19951130,
Q14864448,김주애,f,20130219,
Q1489086,Gabriel Chang Bong-hun,m,19470104,
Q1497663,Gee Hye Lee,f,19770802,
Q15058913,Hwang He-Suk,f,19451209,
Q15059040,Jong Ok-Jin,f,19450606,
Q1509003,Sin Yong-Nam,m,19780123,
Q151404,강동희,m,19661220,
Q1514854,Mun Kyong-nam,m,19890408,
Q15212991,문경진,m,,20130820
Q15221232,Ryo Un-Hui,f,19940809,
Q1522307,허영섭,m,19411009,20091115
Q1526022,Kah Kyung Cho,m,19270101,
Q1526592,이문식,m,19671113,
Q1527549,김재한,m,19470401,
Q15294611,성찬경,m,19430301,20130226
Q1530656,장인남,m,19491030,
Q15312183,배구자,f,19050101,20030101
Q1532155,박이천,m,19470726,
Q1532562,배한라,f,19220101,19940101
Q1533922,이미옥,f,19680310,
Q15344562,양희경,f,19541203,
Q153597,태민,m,19930718,
Q153638,동해,m,19861015,
Q153657,최시원,m,19870210,
Q1537025,Lee In-Jong,f,19820802,
Q153725,정용화,m,19890622,
Q153737,이민기,m,19850116,
Q153773,허영생,m,19861103,
Q153778,정명훈,m,19530122,
Q153968,유명우,m,19640110,
Q15402035,리영직,m,19910208,
Q15402096,허성택,m,19080101,19580101
Q15411042,배철,m,19120101,19530101
Q1542562,James Kim Ji-seok,m,19400727,
Q15427011,조일명,,19031201,19530101
Q15433904,임화,m,19081013,19530806
Q1543911,이광로,m,19911225,
Q1545540,Paul Kim Tchang-ryeol,m,19270125,
Q1545685,Yun Yong-il,m,19880731,
Q155503,송순천,m,19340115,20191015
Q1556339,John Chrisostom Kwon Hyok-ju,m,19570905,
Q155666,정신조,m,19400106,
Q155739,강준호,m,19280622,19900924
Q15614082,원장태자,m,,
Q15632088,송호성,m,18891120,19590324
Q15638031,Q15638031,m,19410101,
Q1564215,이은구,m,19600101,
Q1566242,Ha Tae-Yeon,m,19760327,
Q1566245,Ha Young Lee,f,19750601,
Q15666746,이승철,m,19500101,
Q1567689,양혜규,f,19711212,
Q15703547,바로 (가수),m,19920905,
Q15707513,김삼순,f,19090203,20011211
Q1571068,홍지훈,m,19881027,
Q15711594,김희라,m,19470323,
Q15716820,전명화,f,19930809,
Q15726472,김웅,m,19140101,19560101
Q15727638,상안공,m,,
Q15732205,So Sim-Hyang,f,19920701,
Q15732940,대령후,m,11300101,11540101
Q1574112,Q1574112,m,19850812,
Q1574131,한상훈,m,19841027,
Q1574133,Han Sun-il,m,19850118,
Q157415,김비오,m,19900821,
Q1574182,오승립,m,19461006,
Q1574283,Ki-Woong Park,m,19581230,
Q1577650,Kwon Jae-hwa,m,19370110,
Q15788028,김철민,m,19921129,
Q1580046,김용건,m,19460508,
Q158056,백남준,m,19320720,20060129
Q1581359,박남열,m,19700504,
Q15814092,Oh Sangwon,m,19301105,19850101
Q1582609,박태상,m,19790620,
Q15830710,박상학,m,19680101,
Q1583534,김이용,m,19730920,
Q15846116,Kim Sun-nam,m,,
Q15846119,Nam Kyung-Jin,m,19841206,
Q15846120,Jo Tong-Hyok,m,,
Q15846122,Kim Won-Mo,m,19820909,
Q15846123,Choe Jong-Bok,f,19880702,
Q15846124,Kim Ran-Mi,f,19890213,
Q15846311,박영미,f,19910208,
Q15846313,Yang Chun-Song,m,19840318,
Q15846463,박인량,m,,
Q1586735,Q1586735,f,19720528,
Q1587695,Hwang Kee,m,19141109,20020714
Q15877196,Ju Chang-jun,m,19240315,
Q15881906,Q15881906,m,20000101,
Q159059,그라피치,m,19790402,
Q1592208,김정혁,m,19681130,
Q1592683,김호자,f,19680907,
Q15934058,마쓰다이라 요시코,f,19111006,20060628
Q1593560,진별희,f,19800819,
Q15936058,주녕하,m,19080101,19560101
Q15937927,장성길,m,19390113,20060701
Q15939982,김달현,m,19410101,20000101
Q15941850,전재선,m,19400101,
Q15952737,황금숙,f,19360101,19970101
Q15971448,박승주,f,19900915,
Q15975396,강관일,m,,
Q15977231,강표영,m,,
Q15978184,강동윤 (정치인),m,19530101,
Q16011604,리권무,m,19140101,19860101
Q1602742,헬렌 권,f,19610111,
Q1605315,Jin-Hyun Paik,m,19580201,
Q16068080,박인숙,f,19560214,20150616
Q16068586,전계현,f,19360928,20191220
Q16068605,정형석,m,19741029,
Q16068617,주호성,m,19481022,
Q16071030,이찬혁,m,19960912,
Q16079902,박종구,m,19580315,
Q16079960,천승세,m,19390223,
Q16079983,G.고릴라,m,19730220,
Q16080034,강인숙,f,19331015,
Q16080043,강태무,m,19250315,20070617
Q16080217,김무성,m,19510920,
Q16080219,김문용,m,19160623,19950207
Q16080231,김민호,m,19690319,
Q16080234,김병관,m,19340724,20080225
Q16080243,김사은,f,19850408,
Q16080266,김선미,f,19610320,
Q16080270,김성경,f,19720215,
Q16080285,김세연,m,19720715,
Q16080288,김세환,m,19480715,
Q16080301,김양,,19530224,
Q16080303,김연준,m,19140220,20080107
Q16080333,김용민,m,19740702,
Q16080365,김일우,m,19530524,20040613
Q16080380,김재춘,m,19270604,20140102
Q16080674,김혁,m,19821221,
Q16081058,문병호,m,19591227,
Q16081471,박명성,m,19940331,
Q16081587,박삼구,m,19450319,
Q16081621,박상아,f,19720620,
Q16081747,박성용,m,19320217,20050523
Q16081781,박세혁,m,19900109,
Q16081942,박영아,f,19600618,
Q16082942,백종원,m,19660904,
Q16083277,서병수,m,19520109,
Q16084406,신형원,f,19580215,
Q16090398,원홍구,m,18880408,19701003
Q16090681,윤항기,m,19430915,
Q16090786,이다인,f,19921105,
Q16090891,이봉서,m,19360224,
Q16091081,이재현,m,19600319,
Q16091093,이제학,m,19631206,
Q16091096,이종남,m,19360930,
Q16091160,이지현,f,19840824,
Q16091294,이혜훈,f,19640615,
Q16091306,이홍규,m,19050510,20021031
Q16091539,전영록,m,19540326,
Q16091556,전인범,m,19580906,
Q16091679,정용진,m,19680919,
Q16091780,정태영,m,19600411,
Q16091847,조남호,m,19510101,
Q16091951,조철권,m,19290322,20070802
Q16092070,채국희,f,19700918,
Q16092077,채승석,m,19700709,
Q16092482,허근욱,f,19300328,20170325
Q16093399,김동원,m,19161114,20060513
Q16093434,김상덕,m,18910101,19560428
Q16097650,이해욱,m,19680214,
Q16097986,조긍하,m,19190816,19820128
Q1611621,Kim Seo-ra,f,19930223,
Q16159702,로경준,,,
Q16160132,곽방방,f,19800206,
Q16160910,노유정,f,19641130,
Q16161442,리민철,,,
Q16161520,리상근,m,,
Q16161620,광평공,m,,
Q16161765,리용주,m,,
Q16161814,리일남,m,,
Q16161843,리종식,,,
Q16161904,리철,m,19350413,
Q16163145,구본준,m,19511224,
Q16163419,심상진,,19441105,
Q16163642,구인회,m,19070827,19691231
Q16163714,심철호,m,19600705,20141001
Q16164876,국대부인 견씨,f,,
Q16165398,원경국사,m,,
Q16166514,차진순,,,
Q16167089,창락궁주,f,,
Q16167545,자성남,m,19540328,
Q16168020,권오석,m,19211222,19710830
Q16169323,문응조,m,19491021,
Q16169693,서동명,,,
Q16169960,유은성,m,19770103,
Q16170117,금관후,m,,
Q16170435,장영걸,,,
Q16171514,장호찬,,,
Q16171980,윤부길,m,19120101,19570101
Q16172178,서희원,m,19240221,20040407
Q16172371,윤언이,m,10900101,
Q16172374,적경궁주,f,,
Q16172540,한승원,f,19580619,
Q16173078,한창남,m,,
Q16173120,양인국,,,
Q16173139,윤혜진,f,19800109,
Q16173248,최종건,m,19260109,19731115
Q16173423,전룡국,m,,
Q16173477,한효섭,m,,
Q16173510,김남천,m,19110301,19530101
Q16173520,박광철,,,
Q16173739,성빈 지씨,f,,
Q16173747,전성웅,,,
Q16173786,박달,,19101028,19600401
Q16173969,김동은,,,
Q16173982,김동일,,,
Q16174033,추송웅,m,19410904,19851229
Q16174095,박문재,,19220914,
Q16174318,성주식,,18910101,19590101
Q16174329,전진수,,19401118,
Q16174487,박상훈,m,19690406,
Q16174609,전희정,,19300101,
Q16174683,김민정,f,19871130,
Q16174890,박승원,,19461101,
Q16175046,박영규,m,,
Q16175060,김보애,f,19390101,20171014
Q16175372,김상홍,m,19231217,20100523
Q16175491,정몽윤,m,19550318,
Q16175523,이극로,m,18930828,19780101
Q16175630,정백,m,18990101,19500101
Q16175872,소군 왕서,m,,
Q16176070,박진섭,m,19520101,
Q16176072,정상진,,19180505,20130615
Q16176116,박찬구,m,19480813,
Q16176119,여연구,,19270801,19960928
Q16176332,허종,m,19390429,
Q16176467,정영수,m,19671201,
Q16176680,김영일,m,19550101,20000101
Q16176800,김영호,m,19520101,
Q16176856,정인국,,,
Q16176881,김오성,,19080101,
Q16177000,이민아,f,19590101,20120315
Q16177039,강능화,m,,
Q16177115,김용진,m,19530223,20160701
Q16177240,김우호,,,
Q16177357,현영운,m,18680101,20000101
Q16177384,손문권,m,19720101,20120121
Q16177400,정창렬,m,19230101,
Q16177475,손영기,m,,19760101
Q16177510,손웅정,m,19620610,
Q16177593,김윤남,f,19240625,20130605
Q16177650,방준오,m,19740101,
Q16177672,강세형,m,18990621,19600701
Q16177787,이상순,m,19740825,
Q16177833,연희궁주,f,,
Q16177870,고윤,m,19880912,
Q16177878,김의순,,19210101,
Q16177903,혜은이,f,19560819,
Q16177963,구본능,m,19490326,
Q16178102,김봉룡,,,
Q16178678,이소선,f,19291230,20110903
Q16179270,전영진,m,20000101,20140101
Q16179324,덕녕궁주,f,,
Q16179498,장헌근,,18810101,
Q16179540,고병현,,,
Q16179548,고수일,m,,
Q16179644,홍석조,m,19530108,
Q16179683,홍성기,m,19241111,20010203
Q16179779,김진아,m,19631024,20140820
Q16179807,태형철,m,19530101,
Q16179856,김창수,,19400101,
Q16179877,김천호,,,
Q16179914,김철웅,m,19740101,
Q16179925,홍승무,m,19420101,
Q16179930,김충걸,,,
Q16180037,김진재,m,19430219,20051024
Q16180187,김형룡,m,,
Q16180342,이용휘,m,19620220,
Q16180343,경춘원군,m,,
Q16180620,리용환,,,
Q16180968,김만금,,19110101,19840101
Q16181033,김성용,m,19180109,19990107
Q16181084,이은영,f,19630901,
Q16181216,서현철,m,19650519,
Q16181355,화순궁주,f,,
Q16181530,이인희,f,19290130,20190130
Q16181667,리룡남,m,19600808,
Q16181683,박덕남,f,19200101,20170224
Q16181706,박잎선,f,19790405,
Q16181825,이재찬,m,19640101,20100818
Q16182288,윤연선,f,19520101,
Q16182619,이하원,m,19560924,20161125
Q16182997,조충현,m,19821031,
Q16183018,조희준,m,,
Q16183040,주영식,,19420101,
Q16183087,지동식,,,
Q16183634,황혜영,f,19730422,
Q16183695,황해,m,19200306,20050209
Q16184169,조창수,m,19490420,
Q16184345,후광주원부인,f,,
Q16184826,이혜정,f,19840618,
Q16189313,Hwang Chul-soon,m,19570913,
Q16190439,진한공,m,10500101,
Q16192516,신고송,,19070101,
Q16192929,닐 샤피로,m,19580309,
Q16193195,김지원,m,19590806,
Q16211587,정광일,m,19630101,
Q16211707,김상만,m,19700128,19940126
Q16212657,Hwang Ryong-hak,m,19900311,
Q16212916,Jo Pok-hyang,f,19921115,
Q16219820,노소영,f,19610331,
Q16219888,박찬미,f,19650522,
Q16224497,Om Sung-chol,m,19860222,
Q1622573,박고은,f,19760411,
Q16231322,Hong Yong-ok,f,19860819,
Q16234701,Kim Kwang-song,m,19920219,
Q16243537,오상헌,m,19640101,20140407
Q16261192,김현,,19710101,20010101
Q16261216,낙랑후,m,,10830420
Q16261253,노경수,m,19541027,
Q16261543,박은태,m,19810614,
Q16261870,조창손,,19290829,
Q16261922,안정궁주,f,,
Q16262161,최태민,m,19120825,19940719
Q16262186,여원구,f,19281105,20090701
Q16262220,허정구,m,19110806,19990923
Q16262503,정인영,m,19200506,20060720
Q16262667,윤희보,,19171010,20150301
Q16262682,의성부원대군,m,,
Q1626630,Joo Hyun-wook,m,19860417,
Q16267309,Kim Jong-min,m,19470419,
Q16267417,Myong Dong-chan,m,19480108,
Q1627001,Hong Myong-hui,f,19790421,
Q1627003,홍승기,m,19841004,
Q1627006,홍수정,f,19880525,
Q16299854,Kim Myong-gyu,m,19530620,
Q16338026,조춘룡,m,,
Q1639679,황혜연,f,19850403,
Q1639683,황인혁 (1988년),m,19880120,
Q1639684,Hwang Jin-hyok,m,19851128,
Q1639688,Hwang Myong-chol,m,19840215,
Q1639692,황선호,m,19750421,
Q1639695,황유미,f,19830318,
Q1640157,서윤희,f,19841110,
Q1640484,김희중,m,19470221,
Q1641710,Q1641710,m,19710224,
Q1648176,강유일,f,19531024,
Q1648384,레오마르 레이리아,m,19710626,
Q1651609,김기응,m,19900814,
Q165210,김영삼,m,19271220,20151122
Q1652872,H-유진,m,19790406,
Q1652974,세자르 다 코스타 올리베이라,m,19731209,
Q1653103,밀톤 로드리게스,m,19760428,
Q16533036,Bong Hong-Il,m,,
Q16556239,Gwon O-Young,m,,
Q16556929,Han Sang-Jik,m,,
Q16556931,Han Yong-Do,m,19700909,
Q16558248,Ho Kang,m,19750408,
Q16558336,Hong Chol-Ho,m,,
Q16563265,Jo Yong-Son,m,19700623,
Q16563558,전현국,m,19780830,
Q165652,이상민,m,19721111,
Q165659,양희승,m,19740301,
Q165661,현주엽,m,19750727,
Q16566554,Kim Gwang-Chol,m,19690905,
Q16566560,Kim Hak-Ryong,m,,
Q16566566,Kim Il-Kwang,m,19700809,
Q16566581,김금철,m,19810804,
Q16566588,Kim Myong-Soo,m,,
Q16566602,Kim Son-Gu,m,,
Q16566605,Kim Song-Hui,m,19650224,
Q16566614,Kim Sun-Chol,,,
Q16567540,Kong Yan,f,,
Q1656902,성한국,m,19631119,
Q165698,허재,m,19650928,
Q16571952,Li Gyong-ae,f,19760825,
Q16571967,Li Won-Il,m,,
Q1657274,정길옥,f,19800915,
Q16583259,O Song-nam,m,19820716,
Q1659341,임은주 (육상 선수),f,19610305,
Q1659390,Q1659390,m,18750101,19450101
Q16596348,Q16596348,m,19770126,
Q16601848,So Chang-Il,m,,
Q16603444,박명선,f,19430101,
Q16603672,정경희,f,19280101,19960604
Q16605134,Sol Su-Chol,m,,
Q16618188,Yu Sang-Man,m,,
Q166238,오재석,m,19900104,
Q16631014,신정균,m,19630512,
Q16631360,진형태,m,19670708,
Q16631366,최휘,m,19540101,
Q1663971,Jeeyoung Kim,f,19680101,
Q166421,이성자,f,19180603,20090308
Q16646133,Jong Yong-song,m,,
Q166531,최대식,m,19650110,
Q166540,박동혁,m,19790418,
Q166549,안효연,m,19780416,
Q166556,박원재,m,19840528,
Q1665964,박소영,f,19940527,
Q166644,고종수,m,19781030,
Q166650,김도근,m,19720302,
Q166653,고정운,m,19660627,
Q16665521,문기남,m,19480101,
Q166685,윤정환,m,19730216,
Q16668664,Pak Du-sok,m,19530101,
Q166698,이우진,m,19860425,
Q166707,최태욱,m,19810313,
Q16672729,Ri Jong-nam,m,19530101,
Q166738,오장은,m,19850724,
Q166753,조병국,m,19810701,
Q166762,최성국,m,19830208,
Q1668738,이철호,m,19860920,
Q1669356,오슬기,f,19870820,
Q167060,송상현,m,19411221,
Q1672031,김광혁,m,19850827,
Q16726870,홍선옥,f,19500328,
Q167446,박영린,f,19840224,
Q1675318,성시연,f,19750101,
Q16766758,광민,m,19950424,
Q1676735,Kim Gyeong-tae,m,19801223,
Q16767748,유나,f,19921230,
Q1679696,Jo Pun-hui,f,19791129,
Q1682697,장찬재,m,19890106,
Q1682700,장경구,m,19900529,
Q1682702,Jang Sok-chol,m,19750817,
Q1682703,장수영,f,19880922,
Q1682704,장영수,m,19820821,
Q168406,최문식,m,19710106,
Q168435,김근환,m,19860812,
Q168448,장현수,m,19910928,
Q16844983,강하국,m,19520101,
Q168463,박강조,m,19800124,
Q168480,김진현,m,19870706,
Q168530,김영권,m,19900227,
Q168567,신격호,m,19221004,20200119
Q168642,조영철,m,19890531,
Q16865202,소율,f,19910515,
Q16875862,한승현,m,19821221,
Q1688936,Lim Jie-sun,f,20000101,
Q1689505,Jin Ju-Dong,m,19720814,
Q1689608,강진모,m,19560101,
Q16904636,전용남,,,
Q16904637,전길수,m,,
Q16904817,강종관,m,19590101,
Q16904946,최상건,m,19530428,
Q16905191,문명학,,,
Q16905280,박정천,,,
Q16905281,박태성,m,19550101,
Q16905288,리일환,,19600101,
Q16905320,리철만,m,19680101,
Q16905335,리학철,,,
Q16905344,리상원,,,
Q16905354,리종무,m,19490101,
Q16905394,리상관,,,
Q16905429,리종국,,19540101,
Q16907342,차희림,m,19530101,
Q16907635,김중협,m,19380101,
Q16907638,김용광,,,
Q16907639,김승두,m,19580301,
Q16907641,김기선,f,19290101,
Q16907661,김창선,m,19440101,
Q16907673,김영식,m,19280802,19810616
Q16907675,김만수,m,19560914,
Q16908151,마원춘,,19560630,20150901
Q169144,권현상,m,19810702,
Q16929680,김신,m,19950330,
Q1693217,신보라,f,19870317,
Q16958812,Kim Yong-ha,m,,
Q169717,김재중,m,19860126,
Q1699054,John A. Choi Jae-seon,m,19120107,20080603
Q1699251,John Baptist Jung Shin-chul,m,19641022,
Q170001,정소민,f,19890316,
Q1703408,Jong Myong-Chol,m,19780311,
